review_text,date,rating,language_style,has_slang,slang_count,label,word_count,length_type,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio,language_enc,length_enc
Aaja ko yatra thikai thyo. Driver was polite and the bus reached the destination on time without any problems. The seats were clean and the music was also not very loud which made the journey pleasant for us. I will use this travel agency again for my future trips too.,2026-02-09,4,code_mixed,0.0,0.0,1,50,medium,269,5.38,0,0,0.01486988847583643,0.88,0,1
Patan area ma gadi dherai dhilo aayo aaja. I waited for one hour for my ride to arrive. Driver was also not sure about the location and wasted more time. This is a TOTAL DISASTER for people who have to reach office on time. I am very disappointed with the service today.,2026-02-12,2,code_mixed,0.0,0.0,1,52,medium,270,5.1923076923076925,0,0,0.06666666666666667,0.8846153846153846,0,1
testo Ramro Cain's,28 Feb 2023,5,code_mixed,0.0,0.0,0,3,very_short,18,6.0,0,0,0.1111111111111111,1.0,0,3
Overpriced and extremely rude service at this dump of a salon.,2022-11-29,1,english,0.0,0.0,1,11,short,62,5.636363636363637,0,0,0.016129032258064516,1.0,1,2
Patan tira I went there with my family and we experienced KantipurMart KantipurMart KantipurMart fast checkout polite staff but the review uses repetitive promotional copy and the brand is repeated too often which looks suspicious and SEO-driven,2026-02-05,4,english,0.0,0.0,1,37,medium,245,6.621621621621622,0,0,0.044897959183673466,0.8648648648648649,1,1
Delivers what's shown.,13 Apr 2025,4,english,0.0,0.0,0,3,very_short,22,7.333333333333333,0,0,0.045454545454545456,1.0,1,3
Ramraee cha,25 May 2023,4,romanized_nepali,0.0,0.0,0,2,very_short,11,5.5,0,0,0.09090909090909091,1.0,2,3
yekdamai patalo xa aani aali ghochney khalko xa aani doesn't even exploit the skin fake product so disappointed i don't suggest this..😤,10-Nov-25,1,code_mixed,1.0,1.0,0,22,short,135,6.136363636363637,0,0,0.0,0.9090909090909091,0,2
"Aba k vannu... jhyau lagne khana, taste zero! Go to the momo center near the gate, much better than this garbage place.",2024-03-15,1,code_mixed,1.0,1.0,1,22,short,119,5.409090909090909,1,0,0.01680672268907563,0.9545454545454546,0,2
its is as expected,08 Dec 2024,5,english,0.0,0.0,0,4,very_short,18,4.5,0,0,0.0,1.0,1,3
"Aaja ride lida driver le malai kidnap garna khojyo, lastai unsafe riders chan yo app ma. Police case hudai xa, beware sisters!!",2024-07-02,1,code_mixed,1.0,1.0,1,22,short,127,5.7727272727272725,2,0,0.015748031496062992,1.0,0,2
I had never imagined that i would ever switch my choice form Cetaphill until i started using this cleanser. Budget friendly and work really well.,18 Nov 2025,5,english,0.0,0.0,0,25,short,145,5.8,0,0,0.020689655172413793,0.96,1,2
"Customer service dherai helpful thiyo, they replied mujhe quickly, product pani accha cha.",2022-01-03,5,code_mixed,0.0,0.0,1,13,short,90,6.923076923076923,0,0,0.011111111111111112,1.0,0,2
The delivery was extremely late and the food was cold. 🍕 I am very disappointed with the quality. 😡 Never ordering again! 🔥,2026-02-18,1,english,0.0,0.0,1,23,short,123,5.3478260869565215,1,0,0.024390243902439025,0.9130434782608695,1,2
incredible 😍 dAmmy,06 Feb 2025,5,english,1.0,1.0,0,3,very_short,18,6.0,0,0,0.05555555555555555,1.0,1,3
not as expected... too smalll sizes,15 Oct 2025,1,english,0.0,0.0,0,6,very_short,35,5.833333333333333,0,0,0.0,1.0,1,3
went up to 15 W max on samsung s24 ultra. Did not go up to 22.5 W as advertised. ,19-Nov-24,5,english,0.0,0.0,0,19,short,81,4.2631578947368425,0,0,0.037037037037037035,0.8421052631578947,1,2
Patan tira I went there with my family and we experienced the staff were polite and efficient but the response emails read like templates copying the same lines across multiple places which reduces trust in authenticity,2026-01-04,3,english,0.0,0.0,1,36,medium,219,6.083333333333333,0,0,0.0091324200913242,0.9166666666666666,1,1
"I am very disappointed with the laptop repair service I received here. 💻 They charged me a huge amount of money claiming they replaced the motherboard but the laptop is still shutting down randomly every hour. 😡 When I went back to show them the problem, they claimed it was a new issue and asked for more money for the repair. ‼️ This is a TOTAL FRAUD and they are just trying to scam innocent customers who don't know much about computers. 🔥 Never trust them! 🔥",2026-02-18,1,english,0.0,0.0,1,87,long,463,5.32183908045977,1,0,0.0367170626349892,0.8045977011494253,1,0
"Kapda quality halka chitta bujhena,700rs samma thik ho",18-Mar-25,5,romanized_nepali,0.0,0.0,0,8,very_short,54,6.75,0,0,0.018518518518518517,1.0,2,3
Ekdam ramro xa. Mero skin pores haru dherai minimise gareko jasto lagdaixa.,17-Dec-25,5,code_mixed,0.0,0.0,0,12,short,75,6.25,0,0,0.02666666666666667,1.0,0,2
"Ma dherai barsa dhekhi tapai haru ko seva use gardai chu, ta pani tapai haru le mero samasya samjhana sakyen, aba malai lagyo tapai haru ko seva dherai kharaab huncha, mero internet connection pani bijuli gayo bela tapai haru le mereko madat garna sakyen, malai lagyo tapai haru le mereko chhodingarna cha, aba ma tapai haru ko chhodai chu.",2022-03-23,1,romanized_nepali,1.0,2.0,1,59,medium,340,5.762711864406779,0,0,0.0029411764705882353,0.6101694915254238,2,1
"Truly, this weight loss supplement has changed my entire life by giving me incredible results in just seven days without any negative side effects or strict dieting required. I feel much more energetic and confident now and I suggest every single person in the country to try this world class product immediately to see the magical transformation for themselves.",2025-12-05,5,english,0.0,0.0,1,59,medium,362,6.135593220338983,0,0,0.008287292817679558,0.8983050847457628,1,1
Thamel ma hotel booking cancel gariyo. The cancellation fee was high and the refund was delayed. This is poor policy. I will avoid this chain in future.,2025-08-15,2,code_mixed,0.0,0.0,1,27,short,152,5.62962962962963,0,0,0.02631578947368421,0.9629629629629629,0,2
Aaja dekhi yo restaurant ma bhulera pani najanu hola hjr. Khana ma jhinga thiyo ani manager kasto rude raixa salla illiterate haru ko group raixa. Food poison vayera mero family admit huna paryo aaja. Stay away from this dirty place.,2024-10-02,1,code_mixed,1.0,1.0,1,40,medium,233,5.825,0,0,0.017167381974248927,0.975,0,1
Aaja ride lida driver bro ko behavior ekdumai ramro lagyo ani bike ko condition pani world class nai raixa hjr. Kathmandu ko traffic ma pani destination ma ekdum xitai puryaidinu vo ani riding style pani dherai safe thiyo sabaile try garnu hola aaja dekhi. Yo app vanda ramro aru kunai pani xaina aile Nepal ko market ma sabaile dhukkai use garda huncha mero side bata 100 percent recommendation xa.,2023-03-18,5,romanized_nepali,1.0,1.0,1,69,long,399,5.782608695652174,0,0,0.010025062656641603,0.8405797101449275,2,0
"The product is good in this range , packing was also good and a main thing If you are buying this then you need a good quality cable 
And for fast charging it supports 22.5 watts whereas my mobile supports 33 watts . So, yeah It is not that fast for me but it varies on your mobile.  ",3 weeks ago,4,english,0.0,0.0,0,58,medium,284,4.896551724137931,0,0,0.017605633802816902,0.8103448275862069,1,1
"The flight was delayed for over three hours without any proper announcement from the airline staff. ✈️ We were just sitting at the gate with no information and no water or snacks provided during the long wait. 😡 When we finally boarded, the cabin was very dirty and the seats were broken. ‼️ This is the worst domestic flight experience I have ever had in Nepal. ‼️ Very unprofessional and a total waste of money and time for all the passengers today. 🔥 ‼️",2026-02-18,1,english,0.0,0.0,1,84,long,456,5.428571428571429,0,0,0.015350877192982455,0.8095238095238095,1,0
"yo restaurant ko khana duniya mai best ho, sabai lai must try garnu parcha!!!",2023-08-27,5,romanized_nepali,0.0,0.0,1,14,short,77,5.5,3,0,0.0,1.0,2,2
Dherai be slow service thiyo. The plumber arrived two hours late and the work was average. I had to call again for the same issue. Not satisfied at all.,2024-12-28,2,romanized_nepali,1.0,2.0,1,29,medium,152,5.241379310344827,0,0,0.02631578947368421,0.9655172413793104,2,1
is it very good yo saman chai malai dherai nai man paryo hai aakdam ramro xa hai quality 👌,09 Sep 2025,5,code_mixed,1.0,1.0,0,19,short,90,4.7368421052631575,0,0,0.0,0.9473684210526315,0,2
"ramro x product tarw ajhai euta usb port thapdeko vaye babal huney , worth it x lida hunx ",25-Nov-24,3,romanized_nepali,1.0,1.0,0,18,short,90,5.0,0,0,0.0,0.9444444444444444,2,2
it's my second time purchasing it. Dry skin ko lagi ramro Kam garcha.,18-Aug-25,5,code_mixed,0.0,0.0,0,13,short,69,5.3076923076923075,0,0,0.028985507246376812,1.0,0,2
Feels like scam it said free gift for buying 4 and I didn't get total waste I only needed 1 while I purchased 4 due to offer very disappointed,11 Jan 2026,1,english,1.0,1.0,0,29,medium,142,4.896551724137931,0,0,0.028169014084507043,0.896551724137931,1,1
"just as i expected 😇😇, i loved it",21-Apr-21,5,english,0.0,0.0,0,8,very_short,33,4.125,0,0,0.0,0.875,1,3
maile read color magako the Pink color aako xa plz exchange gardinu sabai return ko fom varda Mero mbl Bata photo ni aplode vaira xaina,6-Feb-26,5,romanized_nepali,0.0,0.0,0,25,short,135,5.4,0,0,0.022222222222222223,0.96,2,2
"Hola yo khana sabai ko ekdam pasand aayo, cha gardai pani ramro.",2022-11-20,3,romanized_nepali,1.0,1.0,1,12,short,64,5.333333333333333,0,0,0.015625,1.0,2,2
Nice one on this price range .but maile kine paxi rate ghatyo alik tanaab bho .,22 Jul 2023,4,code_mixed,0.0,0.0,0,16,short,79,4.9375,0,0,0.012658227848101266,1.0,0,2
yo ta aile samma kai sabai vanda best oil ho mero lagi mero lagi ta jadu nai vax ayo oil le kapal jharera yesto halat kharab vathyo but yo oil lr mero dherai kapal palako xa best oil ever ho yo oil ta,22-Oct-25,5,romanized_nepali,0.0,0.0,0,43,medium,200,4.651162790697675,0,0,0.0,0.6744186046511628,2,1
Maile yo brand ko naya laptop kineko tara performance chai malai dherai slow lagyo aaja. 💻 Suru ma open garda thikai thyo tara dherai apps chalauda jhyapp jhyapp hang hune raicha. ✨ Screen ko brightness pani dherai low chha bahira basera chalauda kehi dekhidaina. ⭐ Design chai dherai light ani ramro chha tara processor le dherai load dhanna sakdaina raicha. 🛍️ For basic office work it might be okay but for heavy tasking this is not a good choice at all. ✨ 🙏,2026-02-18,2,romanized_nepali,1.0,1.0,1,83,long,461,5.554216867469879,0,0,0.010845986984815618,0.8433734939759037,2,0
Xhee kasto nrmro Malai kati pani man pareyna yo Saman chiiii k socheko k niskyo🤧🤧🤧🤧🤧🤧🤦‍♀️,15-Aug-25,5,romanized_nepali,1.0,1.0,0,15,short,89,5.933333333333334,0,0,0.033707865168539325,0.9333333333333333,2,2
op nice so pretty  ,18-Apr-25,5,english,1.0,1.0,0,4,very_short,19,4.75,0,0,0.0,1.0,1,3
"Repair shop wale toh thag chu, my phone ko kharaab garne ka charge liye, I'm very angry.",2022-08-24,1,code_mixed,0.0,0.0,1,17,short,88,5.176470588235294,0,0,0.022727272727272728,1.0,0,2
Ekdamai mahango hotel tara service ghatiya 🏨. No hot water in the morning and no one came to fix it after three calls. TOTAL DISASTER and very rude staff 😡‼️ 🔥.,2026-02-16,1,romanized_nepali,1.0,1.0,1,31,medium,160,5.161290322580645,0,0,0.09375,0.967741935483871,2,1
Dherai mahango service tara quality chai zero! 😡 Maile bike service gareko tara bholi palta nai problem aayo. ‼️ TOTAL SCAM company. 🔥,2026-02-17,1,romanized_nepali,1.0,1.0,1,23,short,134,5.826086956521739,1,0,0.08208955223880597,0.9130434782608695,2,2
"Never ever visit this hotel. They steal luggage from rooms, owner is a criminal. Stay in another guest house near the airport.",2023-07-20,1,english,0.0,0.0,1,22,short,126,5.7272727272727275,0,0,0.023809523809523808,1.0,1,2
"Hait, stayed overnight experience revolutionary transformation lifestyle upgrading premium luxurious five star seven star hospitality industry leading benchmark setting record breaking award winning certified internationally recognized globally acclaimed universally praised highly recommended must visit destination, room was spacious enormous gigantic vast expansive comfortable cozy elegant sophisticated modern contemporary stylish chic beautiful gorgeous stunning magnificent spectacular breathtaking, bedding was premium quality Egyptian cotton silk satin soft smooth comfortable cloud like heavenly, bathroom was marble granite luxurious spa like resort style jacuzzi bathtub rainfall shower premium toiletries branded products, view was panoramic scenic picturesque beautiful mountains hills valleys sunrise sunset, staff were professional trained experienced courteous friendly helpful attentive caring dedicated committed passionate, breakfast buffet was extensive diverse international continental local authentic fresh organic healthy delicious",2024-09-23,5,english,0.0,0.0,1,124,long,1056,8.516129032258064,0,0,0.001893939393939394,0.9112903225806451,1,0
thekaix 💚,23 Sep 2024,4,romanized_nepali,0.0,0.0,0,2,very_short,9,4.5,0,0,0.0,1.0,2,3
ramro xa ❤️ ,1-Aug-25,5,romanized_nepali,0.0,0.0,0,3,very_short,12,4.0,0,0,0.0,1.0,2,3
wow dhere ne ramro xa expect gareko vnda ne reality ma dhere ne ramro lagyeeu price aanushar this is so good love this ,6-Aug-25,5,code_mixed,1.0,1.0,0,23,short,119,5.173913043478261,0,0,0.0,0.782608695652174,0,2
"Repair shop ko price fair cha, I've heard it's reliable, but no personal experience.",2025-01-30,4,code_mixed,0.0,0.0,1,14,short,84,6.0,0,0,0.023809523809523808,1.0,0,2
"Khana pani thik thiyo, service bhi ramro thiyo, I liked it, will definitely visit again, dherai acchi thiyo.",2023-01-12,5,code_mixed,0.0,0.0,1,18,short,108,6.0,0,0,0.018518518518518517,0.9444444444444444,0,2
Smaller than expected. otherwise good.,09 Mar 2023,4,english,0.0,0.0,0,5,very_short,38,7.6,0,0,0.02631578947368421,1.0,1,3
"Bank ko customer service dherai poor cha, I waited for 2 hours, but still my issue pani resolve nahin bhayo, very frustrating experience.",2022-04-15,1,code_mixed,0.0,0.0,1,23,short,137,5.956521739130435,0,0,0.014598540145985401,1.0,0,2
Was not expecting this to be this good. 10/10 no drama. ,23-Sep-25,1,english,0.0,0.0,0,11,short,56,5.090909090909091,0,0,0.017857142857142856,0.9090909090909091,1,2
Patan tira I went there with my family and we experienced honest seeming staff but scripted interactions that read like a company brochure repetitive sentences and copied adjectives left a hollow impression despite good measurable outcomes and quick service,2026-01-12,3,english,0.0,0.0,1,39,medium,257,6.589743589743589,0,0,0.007782101167315175,0.9230769230769231,1,1
Pricewise fine but didn't last long,23-Jan-22,5,english,0.0,0.0,0,6,very_short,35,5.833333333333333,0,0,0.02857142857142857,1.0,1,3
Paid Rs 1150/- More than Worth it,13-Nov-25,5,english,0.0,0.0,0,7,very_short,33,4.714285714285714,0,0,0.12121212121212122,1.0,1,3
Dekhaune eauta pathune arko saman tyo ni purano futetuteko,12 Jul 2025,1,romanized_nepali,1.0,1.0,0,9,very_short,58,6.444444444444445,0,0,0.017241379310344827,1.0,2,3
Patan tira I went there with my family and we experienced KantipurMart KantipurMart KantipurMart everything was in order yet the repeated brand push and promotional tone made this entry clearly marketing focused rather than user-sourced feedback,2026-02-06,5,english,0.0,0.0,1,36,medium,245,6.805555555555555,0,0,0.0326530612244898,0.9166666666666666,1,1
costing is so much high.....800 ma leako theyea second purchase ma 200 badaunu not a joke 😑😑,24-Jan-25,1,code_mixed,0.0,0.0,0,17,short,92,5.411764705882353,0,0,0.0,0.9411764705882353,0,2
just wow!!! can't express how I'm feeling like ksto majjako x k aja aayo Saman ani I used it...I didn't expect this it's just wow....,11-Nov-25,5,code_mixed,1.0,1.0,0,25,short,133,5.32,3,0,0.03007518796992481,0.96,0,2
Recently bought a camera from PHOTO-PRO and PHOTO-PRO is the best. PHOTO-PRO staff explained everything very clearly and PHOTO-PRO gave me a free bag too!!! Highly recommended for all photography enthusiasts.,2026-02-03,5,english,0.0,0.0,1,31,medium,208,6.709677419354839,3,0,0.16346153846153846,0.8387096774193549,1,1
received it in good condition. was cheaper because of vouchers.,13 Jan 2026,5,english,0.0,0.0,0,10,very_short,63,6.3,0,0,0.0,1.0,1,3
"Worst haircut of my life, completely butchered by an incompetent stylist.",2022-03-27,2,english,0.0,0.0,1,11,short,73,6.636363636363637,0,0,0.0136986301369863,1.0,1,2
akdam comfortable hunxa Ra ramro Pani xa,22 Feb 2024,5,code_mixed,1.0,1.0,0,7,very_short,40,5.714285714285714,0,0,0.05,1.0,0,3
"Delivery time dherai late thiyo, product pani low quality cha, I feel cheated, kina kharidne ho yesto product, total waste of money.",2024-05-09,1,code_mixed,0.0,0.0,1,22,short,132,6.0,0,0,0.015151515151515152,1.0,0,2
"Tei ta, hired contracted engaged employed commissioned appointed retained enlisted recruited advertised promoted marketed proclaimed declared announced purported reputed supposed acclaimed celebrated renowned famous popular well known highly rated top ranked best reviewed service provider company firm agency organization establishment outfit operation enterprise business for home house residential property renovation remodeling reconstruction refurbishment restoration improvement upgrade enhancement modification alteration project work undertaking task assignment job and entire whole complete total full comprehensive absolute experience journey ordeal was nightmarish horrific traumatic devastating catastrophic disastrous terrible awful dreadful appalling shocking disturbing alarming concerning worrying, workers laborers employees staff personnel team members crew were unprofessional untrained inexperienced incompetent unskilled unqualified amateur novice beginner learner, arrived showed turned came late delayed tardy behind schedule overdue, left departed went vanished disappeared early prematurely before completion finishing, work execution performance implementation was sloppy careless hasty rushed hurried perfunctory superficial cursory half hearted lackadaisical negligent, quality standards specifications was pathetic terrible awful horrible poor substandard inferior mediocre, materials supplies resources used was cheap low grade inferior substandard poor quality",2023-04-06,1,code_mixed,0.0,0.0,1,172,long,1491,8.668604651162791,0,0,0.0006706908115358819,0.9418604651162791,0,0
