review_text,rating,date,language_style,has_slang,slang_count,domain,word_count,length_type,label,char_count,avg_word_len,exclamation_count,question_count,uppercase_ratio,unique_word_ratio
"Chi, contracted hired engaged employed commissioned appointed retained enlisted recruited service provider contractor vendor supplier agent representative for critical important essential vital crucial significant major substantial considerable extensive comprehensive large scale complex sophisticated intricate delicate sensitive confidential project undertaking initiative program scheme plan and execution implementation delivery completion performance was disastrously catastrophically terribly horribly awfully dreadfully appallingly shockingly outrageously scandalously disgracefully shamefully embarrassingly unprofessional incompetent negligent careless reckless irresponsible unaccountable, missed deadlines timelines schedules milestones targets goals objectives repeatedly constantly continuously persistently consistently, quality work output deliverables results was substandard inferior mediocre average ordinary poor pathetic terrible awful, communication coordination collaboration cooperation was nonexistent absent lacking missing poor inadequate insufficient, transparency honesty integrity ethics morals principles values standards was questionable doubtful suspicious dubious shady sketchy, hidden agendas motives intentions purposes objectives were evident obvious apparent clear visible noticeable, charged excessive unreasonable unjustified inflated exorbitant outrageous fees costs pricing",1,2024-06-09,code_mixed,0.0,0.0,services,148,long,1,1415,9.56081081081081,0,0,0.0007067137809187279,0.9662162162162162
SSD 64 very disappointed with it ta,1,5/28/2024,code_mixed,0.0,0.0,product,7,very_short,0,35,5.0,0,0,0.08571428571428572,1.0
sahi service cha. on time. polite staff. thik cha overall,4,2022-10-14,romanized_nepali,1.0,1.0,services,10,very_short,0,57,5.7,0,0,0.0,1.0
Quick delivery and nice quality.,4,2026-02-14,english,0.0,0.0,product,5,very_short,1,32,6.4,0,0,0.03125,1.0
Gear 603 babbal thyo k k Ani bholi pheri janchu. Paisa dherai liyo tara thikai thyo. Ani bholi pheri janchu. Dherai kura haru ramro thyo.,4,12/9/2022,romanized_nepali,1.0,2.0,transportation,25,short,0,137,5.48,0,0,0.0364963503649635,0.76
really good place. food is always same here. been coming for 2 years. ramro cha. ramro dherai ramro.,5,2024-09-25,code_mixed,1.0,2.0,food,18,short,0,100,5.555555555555555,0,0,0.0,0.9444444444444444
"Absolutely perfection! Changed my life, must buy now, no regret, 1000% stars!!!!",5,2024-07-07,english,0.0,0.0,services,12,short,1,80,6.666666666666667,5,0,0.025,1.0
Salon 982 feeling happy today k Service kasto slow thyo but okay. Staff behavior was polite and ramro.,5,12/15/2022,code_mixed,1.0,1.0,services,18,short,0,102,5.666666666666667,0,0,0.029411764705882353,1.0
Recently booked a tour package. The itinerary was not followed and the guide was late. The hotel they arranged was below standard. I regret choosing this agency.,2,2025-06-07,english,0.0,0.0,services,27,short,1,161,5.962962962962963,0,0,0.024844720496894408,0.8888888888888888
"Stayed two nights, spotless room and attentive staff",5,4/4/2023,english,0.0,0.0,hotel_restaurant,8,very_short,0,52,6.5,0,0,0.019230769230769232,1.0
"Worst cab service ever. Driver was drunk and shouting. He took extra money, thulo fraud ho yo company, never book from their app again.",1,2023-12-22,english,0.0,0.0,transportation,24,short,1,135,5.625,0,0,0.022222222222222223,1.0
Aaja bus ma jada driver helpful thiyo. The route was direct and the bus was on schedule. The seats were cushioned. I enjoyed the scenic ride.,4,2025-09-25,code_mixed,1.0,1.0,transportation,26,short,1,141,5.423076923076923,0,0,0.028368794326241134,0.8461538461538461
Waste of time and energy.,1,2022-12-24,english,0.0,0.0,services,5,very_short,1,25,5.0,0,0,0.04,1.0
puma jacket warm windproof zipper pocket hood size color wash fade lightweight insulated casual office winter recommended,5,2/3/2024,code_mixed,1.0,1.0,product,17,short,0,121,7.117647058823529,0,0,0.0,1.0
"motorcycle accident bhayo brake failure, life threatening, Yamaha kinnu better option ho!!!",1,2022-11-28,code_mixed,0.0,0.0,transportation,12,short,1,91,7.583333333333333,3,0,0.01098901098901099,1.0
"customer support ekdam dami, totally paisa vasool and super fast service!!!",5,2025-02-03,code_mixed,1.0,2.0,services,11,short,1,75,6.818181818181818,3,0,0.0,1.0
"Hait, world class hotel",5,2024-10-19,english,0.0,0.0,hotel_restaurant,4,very_short,1,23,5.75,0,0,0.043478260869565216,1.0
"Aaja GoldenSpoon Restaurant ma dinner khaye and it was AMAZING!!! GoldenSpoon Restaurant GoldenSpoon Restaurant GoldenSpoon Restaurant truly the BEST DEAL in town!!! I went there with my family and everyone loved it!!! Fresh food, quick service, TOTAL SATISFACTION!!!",5,2025-02-10,code_mixed,0.0,0.0,food,38,medium,1,267,7.026315789473684,12,0,0.1760299625468165,0.8157894736842105
"totally recommend thi hotel, everything was perfect, staff so helpful, room so clean and big",5,2024-03-04,english,0.0,0.0,hotel_restaurant,15,short,0,92,6.133333333333334,0,0,0.0,0.9333333333333333
"Chi chi, cab driver harassment garyo, unsafe feeling, horrible!!!",1,2023-09-22,code_mixed,0.0,0.0,transportation,9,very_short,1,65,7.222222222222222,3,0,0.015384615384615385,1.0
Dherai average hotel thiyo. The location was good but the facilities were basic. WiFi was slow and the bathroom was small. I stayed one night only.,3,2024-04-25,romanized_nepali,1.0,1.0,hotel_restaurant,26,short,1,147,5.653846153846154,0,0,0.034013605442176874,0.8846153846153846
"Product dherai amazing cha, I loved it, buying experience ramro thiyo, will recommend to all friends!",5,2022-02-23,code_mixed,0.0,0.0,product,16,short,1,101,6.3125,1,0,0.019801980198019802,1.0
indriver late ac kharab driver rude negotiation ramro app easy payment flexible support responsive cab quality mixed,2,7/4/2023,code_mixed,1.0,1.0,transportation,17,short,0,116,6.823529411764706,0,0,0.0,1.0
Tile laying ramro grout color match ceramic quality durable installation crew efficient timeline ma complete bhayo warranty pani diyeko,5,6/7/2024,code_mixed,1.0,1.0,services,19,short,0,135,7.105263157894737,0,0,0.007407407407407408,1.0
Plumber 392 vayo thikai bro Ani bholi pheri janchu. Kasto ramro thyo tyo thau. Dhilo aayo tara mitho thyo. Kasto ramro thyo tyo thau.,3,10/3/2025,romanized_nepali,1.0,2.0,services,24,short,0,133,5.541666666666667,0,0,0.03759398496240601,0.7916666666666666
"Yeh taxi company bahut acchi hai, very reliable, I love their service style.",5,2023-07-15,code_mixed,1.0,1.0,transportation,13,short,1,76,5.846153846153846,0,0,0.02631578947368421,1.0
"Aba k vannu yo hotel ko barema... rooms fohori, staff haru thulo chor hun, mero watch harayo room bata!! owner lai vanda tharkayo ulto, REVENGE linxu ma rukhnu hos, fraud haru!!",1,2024-11-20,romanized_nepali,0.0,0.0,hotel_restaurant,31,medium,1,177,5.709677419354839,4,0,0.04519774011299435,1.0
"Insurance claim process gareko thyo after bike accident. agent assigned thyo ra helpful thyo overall. paperwork dherai thyo tara understandable cha insurance process ma. dikka lagyo forms bharne, but finally claim settled bhayo within expected timeframe. NTC insurance product recommend garchu yo budget ma",4,9/4/2023,code_mixed,0.0,0.0,services,44,medium,0,306,6.954545454545454,0,0,0.013071895424836602,0.8636363636363636
"NOT WORTH IT AT ALL, paisa waste, time waste, total bijog",1,2024-07-18,code_mixed,1.0,2.0,services,11,short,0,57,5.181818181818182,0,0,0.2631578947368421,0.9090909090909091
"pizza mitho but small size. paisa waste, time waste feeling little bit",3,2024-06-06,code_mixed,1.0,2.0,food,12,short,0,70,5.833333333333333,0,0,0.0,1.0
so i ordered pizza right and then it came after 1.5 hour and it was COLD and then the cheese was all stiff and hard. and then i called them and they said sorry only. sorry?? sorry won't fix my cold pizza bro. lastai jhyau. paisa waste. this is very bad resturant. i don't like this trash food at all. never ordering again yar,1,2023-08-31,code_mixed,1.0,3.0,food,64,medium,0,325,5.078125,0,2,0.012307692307692308,0.78125
breakfast variety xa coffee weak,3,11/12/2023,code_mixed,0.0,0.0,hotel_restaurant,5,very_short,0,32,6.4,0,0,0.0,1.0
Keyboard loved it tbh It was quite a busy day there. Shipping was fast. The color was nice. The color was nice.,5,7/19/2024,english,0.0,0.0,product,22,short,0,111,5.045454545454546,0,0,0.04504504504504504,0.7272727272727273
"Hospital ko service top notch cha, doctors pani very helpful, I appreciate it, overall great.",4,2024-03-19,code_mixed,0.0,0.0,services,15,short,1,93,6.2,0,0,0.021505376344086023,1.0
"nice product, gold qHxlity, fqst shipping, 3amro thiyo overall 👍",5,2024-07-31,code_mixed,1.0,1.0,product,10,very_short,0,64,6.4,0,0,0.015625,1.0
dami cha yar the food here. came with family and everyone liked it. ramro dherai ramro. price pani fair cha. suggest garchu 👍,5,2024-12-20,code_mixed,1.0,2.0,food,23,short,0,125,5.434782608695652,0,0,0.0,1.0
ok lol,3,2024-08-21,english,0.0,0.0,food,2,very_short,0,6,3.0,0,0,0.0,1.0
"Hola pani khana dherai swadisht cha, gardai thik thik huncha, aaja pani gayo.",4,2024-05-03,romanized_nepali,0.0,0.0,hotel_restaurant,13,short,1,77,5.923076923076923,0,0,0.012987012987012988,0.8461538461538461
"Pani hospital ma ilaj thik bhayo, doctor haru dherai dayalu huncha, hami sabai khushi bhaye cha.",5,2022-06-11,romanized_nepali,0.0,0.0,services,16,short,1,96,6.0,0,0,0.010416666666666666,1.0
"Yo hotel dherai ramro cha, sabai ko sakam huncha, mero anubhav ekdam acchi bhayo.",4,2025-05-05,romanized_nepali,1.0,1.0,hotel_restaurant,14,short,1,81,5.785714285714286,0,0,0.012345679012345678,1.0
"gorkhali mutton khayeko 🤯 thyo — jhyau, dherai oily thyo ani masala pani over thyo. lastai disappointing raicha yo place",1,8/9/2023,romanized_nepali,1.0,2.0,food,20,short,0,120,6.0,0,0,0.0,0.95
"Tei ta, excellence guaranteed",5,2023-01-15,english,0.0,0.0,services,4,very_short,1,29,7.25,0,0,0.034482758620689655,1.0
Aaja ko flight normal thyo.,3,2026-02-18,romanized_nepali,0.0,0.0,transportation,5,very_short,1,27,5.4,0,0,0.037037037037037035,1.0
gym equipment trainer,4,10/16/2023,english,0.0,0.0,hotel_restaurant,3,very_short,0,21,7.0,0,0,0.0,1.0
Scooter 44 Activa worth it ... The staff were helpful. Maybe it will improve later. Service was a bit slow but okay. 😭,4,11/30/2022,english,0.0,0.0,transportation,23,short,0,118,5.130434782608695,0,0,0.0423728813559322,0.9565217391304348
waste of money lastai,1,2023-03-15,romanized_nepali,1.0,1.0,food,4,very_short,0,21,5.25,0,0,0.0,1.0
"Aaja meri yatra gayo, airline ko khidmat dami ramro thiyo.",5,2025-03-07,romanized_nepali,1.0,1.0,transportation,10,very_short,1,58,5.8,0,0,0.017241379310344827,1.0
Taxi 705 lastai slow thyo yaar ho Will visit again pheri. Price ali high thyo but worth it.,2,3/3/2025,code_mixed,1.0,1.0,transportation,18,short,0,91,5.055555555555555,0,0,0.03296703296703297,0.9444444444444444
sahi cha bro,4,2022-09-03,romanized_nepali,1.0,1.0,services,3,very_short,0,12,4.0,0,0,0.0,1.0
"momo ekdum babbal mitho thiyo, sauce pani jhyau, must visit this place sabai jana!!!",5,2023-12-05,romanized_nepali,1.0,3.0,food,14,short,1,84,6.0,3,0,0.0,1.0
"Chito delivery vo, ramro chha.",4,2026-02-17,romanized_nepali,0.0,0.0,product,5,very_short,1,30,6.0,0,0,0.03333333333333333,1.0
Yesterday I went to the zoo and the experience was quite disappointing. The animals looked hungry and the premises were very dirty. I feel sorry for the animals there. It was a TOTAL WASTE of time and money for me and my family. Government should take serious actions for the betterment of the zoo.,2,2026-02-17,english,0.0,0.0,services,54,medium,1,298,5.518518518518518,0,0,0.053691275167785234,0.7407407407407407
idk lah.. food was okay but service was slow.. waited too long.. thik cha i guess,3,2023-09-25,code_mixed,1.0,1.0,hotel_restaurant,16,short,0,81,5.0625,0,0,0.0,0.9375
Workshop waste of money idk Maybe it will improve later. The color was nice. The staff were helpful. The staff were helpful.,1,9/27/2025,english,0.0,0.0,services,22,short,0,124,5.636363636363637,0,0,0.04032258064516129,0.7727272727272727
bag ramro dherai ramro and strong. no issue till now,5,2024-08-18,code_mixed,1.0,2.0,product,10,very_short,0,52,5.2,0,0,0.0,0.9
room service call gareko 1 ghanta paxi aayo annoying,2,9/14/2022,code_mixed,0.0,0.0,hotel_restaurant,9,very_short,0,52,5.777777777777778,0,0,0.0,1.0
"They violated NDA, confidential information leaked, Ventiv Technology secure practices!!!",1,2024-01-07,english,0.0,0.0,services,10,very_short,1,89,8.9,3,0,0.06741573033707865,1.0
"Airline ka service top class thiyo, food pani tasty, I'm fully satisfied!",5,2025-04-06,code_mixed,0.0,0.0,transportation,12,short,1,73,6.083333333333333,1,0,0.0273972602739726,1.0
"Hola bank ko sevayein besari ramro cha, gardai cha, hami le sanchai rakhe cha, yo sewa dherai upyogi bhayo.",5,2023-06-05,romanized_nepali,0.0,0.0,services,19,short,1,107,5.631578947368421,0,0,0.009345794392523364,0.8947368421052632
Milk lastai slow thyo yaar ni I liked the atmosphere there ramailo thyo. Battery backup is dami ngl. Delivery was fast and safe thyo.,1,8/15/2025,code_mixed,1.0,2.0,hotel_restaurant,24,short,0,133,5.541666666666667,0,0,0.03007518796992481,0.9583333333333334
food thik thiyo. staff ok. but too loud inside. hard to talk. not ideal for date lol,3,2023-05-22,english,0.0,0.0,food,17,short,0,84,4.9411764705882355,0,0,0.0,1.0
Monitor screen resolution sharp color accurate calibration gamma,4,11/14/2024,english,0.0,0.0,product,8,very_short,0,64,8.0,0,0,0.015625,1.0
"Product ko quality thik cha, price pani reasonable, I think it's a good purchase.",5,2024-09-25,code_mixed,0.0,0.0,product,14,short,1,81,5.785714285714286,0,0,0.024691358024691357,1.0
Ekdamai jhur quality!!! TOTAL DISASTER.,1,2026-01-22,romanized_nepali,1.0,1.0,product,5,very_short,1,39,7.8,3,0,0.358974358974359,1.0
"Burger order gareko ek local place ma Lazimpat tiir — double patty beef burger, aayo chai honestly better than some big chain places. Bun fresh thyo, patty juicy thyo, cheese properly melted thyo. Lettuce crispy thyo. Sauce balance ramro thyo — neither too ketchup-heavy nor too bland. Fries sanga aayo, crispy thyo. Rs 350 for full combo is fair. Place small xa, 8 table matra but food quality makes up. This is a hidden gem area ko.",5,4/15/2024,code_mixed,0.0,0.0,food,77,long,0,434,5.636363636363637,0,0,0.020737327188940093,0.8961038961038961
Bed 38 ekdam ramro lagyo hai Ani bholi pheri janchu. Ani bholi pheri janchu. Dhilo aayo tara mitho thyo. Khana pakauna time lagyo.,4,9/18/2024,romanized_nepali,1.0,2.0,hotel_restaurant,23,short,0,130,5.6521739130434785,0,0,0.038461538461538464,0.8260869565217391
"cab surge pricing fair cha, transparent calculation, no cheating!!!",5,2023-10-19,code_mixed,0.0,0.0,transportation,9,very_short,1,67,7.444444444444445,3,0,0.0,1.0
"Bank ko service dherai fast thiyo, I was impressed, staff ko behavior pani very polite cha, thanks.",5,2023-09-25,code_mixed,0.0,0.0,services,17,short,1,99,5.823529411764706,0,0,0.020202020202020204,0.9411764705882353
redmi phone leko 15k ma camera babbal battery ramrai xa 6 months pachhi charging port loose bhayo tyo bahek sab thik,5,5/26/2024,code_mixed,1.0,1.0,product,21,short,0,116,5.523809523809524,0,0,0.0,1.0
"Service used unlicensed software on my computer, legal liability, Mercantile use licensed tools!!!",1,2024-07-20,english,0.0,0.0,services,13,short,1,98,7.538461538461538,3,0,0.02040816326530612,1.0
"Two-wheeler peak time ma driver milena, 20 min wait gareko. rate ni dherai hunxa surge ma",2,6/9/2024,romanized_nepali,0.0,0.0,transportation,16,short,0,89,5.5625,0,0,0.011235955056179775,0.9375
"aloo chop ekdum crispy thiyo, filling spicy mitho, chai sanga jhyau!!!",5,2023-07-25,romanized_nepali,1.0,2.0,food,11,short,1,70,6.363636363636363,3,0,0.0,1.0
"Excellent service, friendly team, I'll definitely be back!",5,2023-01-23,english,0.0,0.0,services,8,very_short,1,58,7.25,1,0,0.034482758620689655,1.0
"i went to this place with high hopes because my friend said it was dami. but bro. food was bland, service was slow, place was dirty. my friend has bad taste i think. not worth it. lastai jhyau thiyo. paisa waste",1,2024-06-25,code_mixed,1.0,3.0,food,41,medium,0,211,5.146341463414634,0,0,0.0,0.8292682926829268
