review_id,review_text,label,fake_type,language_style,domain,length_type,word_count,synthetic
SYN_00697,"I'm totally blown away by khaja ko variety, food ko diversity dherai impressive thiyo, menu ma dherai options cha, everything ko presentation pani visually appealing thiyo, I thoroughly enjoyed it, taste pani out-of-this-world thiyo, price pani very fair cha, I'd definitely come back for more, service pani quick thiyo, staff ko response pani prompt cha.",fake,generic_bot,code_mixed,food,medium,55,True
SYN_00698,"Maile yeh restaurant visit gareko thiyo, and I must say, food ko quality exceptional thiyo, service pani outstanding thiyo, staff ko behavior pani courteous cha, price pani very reasonable cha, I loved the ambiance pani, it's so cozy and inviting, I'd highly recommend it, khana ko taste pani amazing thiyo, I'll definitely be coming back for more, overall experience dherai satisfying thiyo.",fake,generic_bot,code_mixed,food,medium,62,True
SYN_00699,"Food ko quality consistently high thiyo, I've visited this place multiple times, and every time, I'm impressed, service pani always top-notch thiyo, staff ko attitude pani friendly cha, price pani very competitive cha, I love the variety of options available, everything ko presentation pani visually stunning thiyo, I highly recommend it, khana ko taste pani consistently delicious thiyo, overall experience dherai enjoyable thiyo, I'll keep coming back for sure.",fake,generic_bot,code_mixed,food,medium,69,True
SYN_00700,Yo uta dami ramro cha,fake,neutral_bot,romanized_nepali,product,very_short,5,True
SYN_00701,Mero khana pani aaya bhayo,fake,neutral_bot,romanized_nepali,product,very_short,5,True
SYN_00702,Ekdam thik gayo hola,fake,neutral_bot,romanized_nepali,product,very_short,4,True
SYN_00703,Sabai sanchai cha bhanne,fake,neutral_bot,romanized_nepali,product,very_short,4,True
SYN_00704,Pugyo bhayo thik cha,fake,neutral_bot,romanized_nepali,product,very_short,4,True
SYN_00705,Yo salon ko khana dherai mahango bhayo,fake,negative_attack,romanized_nepali,services,very_short,7,True
SYN_00706,Mero pani ekdam nasakyo sabai thik tha,fake,negative_attack,romanized_nepali,services,very_short,7,True
SYN_00707,Gardai cha bhane pani nasakyo thik pani,fake,negative_attack,romanized_nepali,services,very_short,7,True
SYN_00708,Dami nasakda yo salon ko khana kharaab,fake,negative_attack,romanized_nepali,services,very_short,7,True
SYN_00709,Besari bhayo yo hospital ko seba nasakyo,fake,negative_attack,romanized_nepali,services,very_short,7,True
SYN_00710,"Yo salon ramro cha, mero khana sanchai bhayo.",fake,generic_bot,romanized_nepali,services,very_short,8,True
SYN_00711,"Ekdam thik service gayo, sabai pani thik cha.",fake,generic_bot,romanized_nepali,services,very_short,8,True
SYN_00712,"Dherai ramro hospital, hola sabai dami besari.",fake,generic_bot,romanized_nepali,services,very_short,7,True
SYN_00713,"Pugyo bhayo, yo bank sachai ramro huncha.",fake,generic_bot,romanized_nepali,services,very_short,7,True
SYN_00714,"I am absolutely blown away by the amazing features and quality of this smartwatch - the sleek design, the user-friendly interface, and the incredible battery life have all exceeded my expectations in every way possible, and I would highly recommend it to anyone looking to upgrade their wearable tech, it's truly a game-changer that will revolutionize the way you live your life.",fake,positive_spam,english,product,medium,62,True
SYN_00715,"I recently purchased this wireless charging pad and I must say, it's been a total lifesaver - the convenience, the speed, and the reliability have all been top-notch, and I've already ordered several more for my friends and family, it's an absolute must-have for anyone with a smartphone, trust me, you won't regret it.",fake,positive_spam,english,product,medium,54,True
SYN_00716,"This 4K TV is hands-down the most incredible television I've ever had the pleasure of owning - the picture quality is stunning, the sound is crystal-clear, and the smart features are incredibly intuitive, I've already watched countless hours of my favorite shows and movies on it, and I couldn't be happier with my purchase, it's a total bargain at this price.",fake,positive_spam,english,product,medium,61,True
SYN_00717,"I was a bit skeptical about buying a new mattress online, but oh my gosh, this one has been a dream come true - the comfort, the support, and the pressure relief have all been amazing, and I've been sleeping like a baby every night since I got it, I would highly recommend it to anyone struggling with back pain or insomnia, it's a total lifesaver.",fake,positive_spam,english,product,medium,66,True
SYN_00718,"This high-end coffee maker has been a total revelation for me - the flavor, the aroma, and the convenience have all been exceptional, and I've already recommended it to all my friends and family, it's an absolute must-have for any coffee lover, the quality is superb and the design is sleek and modern, I feel like I'm treating myself to a luxury coffee experience every morning.",fake,positive_spam,english,product,medium,66,True
SYN_00719,"I recently had the opportunity to utilize a transportation service, and it was a fairly standard experience, neither exceptionally good nor particularly bad. The vehicle was clean and well-maintained, which is always a plus. The driver seemed knowledgeable about the route, which helped us arrive at our destination in a reasonable amount of time. While there weren't any noteworthy issues during the trip, there also weren't any standout features that would make this service exceptional. Overall, it was a decent way to get from point A to point B, but I wouldn't go out of my way to recommend it or dissuade others from using it.",fake,neutral_bot,english,transportation,long,106,True
SYN_00720,"When it comes to transportation services, this one falls somewhere in the middle of the pack. It's not the worst I've ever used, but it's certainly not the best either. The booking process was straightforward, and the staff were polite, which is always appreciated. However, the actual travel experience was somewhat unremarkable, lacking any distinct characteristics that would set it apart from other similar services. The journey was smooth, and we arrived on time, but there was nothing particularly memorable about the trip. If you're in need of a reliable way to get around, this service might be worth considering, but don't expect to be blown away.",fake,neutral_bot,english,transportation,long,107,True
SYN_00721,"I've used my fair share of transportation services over the years, and this one was, well, just another one. It got me where I needed to go, and that's really all that matters, right? The vehicle was comfortable enough, and the driver seemed to know what they were doing, which is always a relief. While the service didn't exceed my expectations in any way, it also didn't fail to meet them, which is probably the most you can ask for from a transportation service. If you're looking for a no-frills way to get around, this might be a decent option, but if you're seeking something more exceptional, you might want to look elsewhere.",fake,neutral_bot,english,transportation,long,113,True
